#Run #Soar-Mod-RL #Sample_Agent
947 80.8696666666667  74.119 
948 82.8351666666667  78.4186 
949 82.8361666666667  76.1786 
950 80.868  71.6504 
951 80.8675  69.391 
952 80.8823333333333  69.3316 
953 82.9166666666667  66.923 
954 84.9521666666667  69.1222 
955 83.0051666666667  71.3412 
956 81.1371666666667  73.6004 
957 81.1371666666667  78.0402 
958 79.1716666666667  75.9196 
959 77.1876666666667  78.1386 
960 79.1553333333333  80.4464 
961 79.1558333333333  80.4842 
962 79.1568333333333  80.5224 
963 79.1568333333333  80.6902 
964 79.1558333333333  83.0582 
965 81.0715  80.8582 
966 81.0883333333333  76.4186 
967 81.1041666666667  74.1988 
968 79.2033333333333  71.9988 
969 81.1868333333333  69.7988 
970 81.1873333333333  69.858 
971 81.1873333333333  69.8584 
972 81.0863333333333  67.6586 
973 81.0863333333333  67.6586 
974 79.1716666666667  63.09 
975 77.1876666666667  63.0708 
976 77.1711666666667  63.0302 
977 77.1543333333334  60.8496 
978 81.0385  63.0096 
979 81.039  63.029 
980 81.039  65.2488 
981 81.039  67.4686 
982 81.139  69.7078 
983 81.139  71.9466 
984 81.0868333333334  76.5346 
985 83.0703333333334  78.7738 
986 83.1383333333333  81.0338 
987 85.1233333333333  81.034 
988 85.124  83.2936 
989 83.2083333333333  85.4938 
990 81.2233333333333  87.634 
991 79.239  85.4342 
992 77.256  83.1548 
993 77.2565  80.936 
994 79.2233333333333  80.9358 
995 79.2231666666666  78.7354 
996 81.1398333333333  76.5356 
997 81.1398333333333  76.4756 
998 81.1398333333333  74.276 
999 83.0545  76.5158 
1000 83.0555  74.375 
1001 84.9235  76.5736 
1002 84.8741666666667  81.053 
1003 82.8375  80.865 
1004 80.9401666666667  76.2768 
1005 78.9736666666667  78.4976 
1006 77.0065  80.7182 
1007 77.0223333333333  78.3904 
1008 77.0391666666667  78.3904 
1009 77.2238333333333  71.563 
1010 77.1738333333333  69.345 
1011 77.307  67.1272 
1012 79.3561666666667  67.0884 
1013 81.4091666666667  67.1972 
1014 83.2243333333333  71.7068 
1015 85.2083333333333  71.6674 
1016 85.2245  71.6272 
1017 83.3078333333333  76.1952 
1018 79.2721666666667  71.6068 
1019 75.0705  76.1764 
1020 73.0853333333334  75.9672 
1021 73.0858333333334  75.7982 
1022 73.0868333333333  71.3384 
1023 73.0868333333333  69.1384 
1024 73.1858333333333  64.738 
1025 73.1858333333333  60.3564 
1026 75.1536666666667  55.7282 
1027 77.0713333333333  53.5288 
1028 81.106  55.8978 
1029 83.2236666666667  55.8366 
1030 87.2596666666667  56.0456 
1031 87.2591666666667  60.6142 
1032 85.2901666666667  58.2454 
1033 85.1896666666667  60.485 
1034 85.1906666666667  62.7244 
1035 83.2735  62.5368 
1036 81.2885  67.165 
1037 79.3045  67.1636 
1038 77.3215  67.163 
1039 79.2386666666667  67.2226 
1040 79.2376666666667  67.2216 
1041 79.2361666666667  60.4528 
1042 81.2051666666667  67.3016 
1043 81.3056666666667  69.5416 
1044 81.3046666666667  69.5816 
1045 83.2218333333334  74.17 
1046 85.2068333333333  71.9902 
1047 85.2736666666667  74.2112 
1048 85.2886666666667  78.6312 
1049 83.3206666666667  76.3922 
1050 79.4375  78.5526 
1051 75.487  83.0816 
1052 71.5336666666667  78.6814 
1053 67.5801666666667  76.4816 
1054 65.5955  74.0934 
1055 63.6106666666667  74.0346 
1056 63.6096666666667  71.7754 
1057 65.5268333333333  71.7166 
1058 67.4958333333333  69.458 
1059 69.4623333333333  69.4582 
1060 73.3455  67.0696 
1061 77.2975  62.4808 
1062 81.2508333333333  60.3192 
1063 85.2043333333333  64.7174 
1064 87.189  71.5238 
1065 87.2566666666667  73.7802 
1066 87.2576666666667  80.4566 
1067 87.2576666666667  78.1258 
1068 87.2566666666667  75.7958 
1069 85.2901666666667  73.4658 
1070 85.1906666666667  73.6732 
1071 85.1891666666667  76.1404 
1072 85.1881666666667  78.1126 
1073 83.2725  78.1124 
1074 81.2895  78.0934 
1075 81.2226666666667  73.6944 
1076 79.2373333333333  66.8876 
1077 79.2358333333333  69.2776 
1078 79.2368333333333  73.8666 
1079 81.2048333333333  76.256 
1080 81.3043333333333  76.2972 
1081 81.3058333333333  78.4786 
1082 81.3068333333333  78.6676 
1083 83.221  74.2694 
1084 85.204  67.4812 
1085 83.3045  67.4424 
1086 85.2893333333334  71.9518 
1087 85.2908333333334  69.7112 
1088 85.2898333333333  62.9218 
1089 85.1883333333333  60.532 
1090 85.1893333333333  60.5104 
1091 83.2736666666667  60.4888 
1092 81.2886666666667  62.6678 
1093 79.3061666666667  60.2782 
1094 77.3231666666667  62.6268 
1095 81.2051666666667  60.278 
1096 81.2046666666667  55.7688 
1097 81.2046666666667  53.55 
1098 81.2056666666667  53.55 
1099 81.3071666666667  53.55 
1100 81.3061666666667  53.382 
1101 83.0853333333334  48.9232 
1102 83.1023333333333  51.103 
1103 83.2013333333333  53.451 
1104 85.1843333333333  53.4502 
1105 85.1858333333334  55.7976 
1106 83.2711666666667  60.3454 
1107 81.2856666666667  64.763 
1108 79.3003333333333  69.251 
1109 77.3178333333333  71.5396 
1110 75.3345  73.8884 
1111 75.471  78.3674 
1112 77.438  78.3472 
1113 79.3215  82.707 
1114 79.3225  84.8674 
1115 79.3225  86.92 
1116 81.2371666666667  86.9414 
1117 83.2226666666667  84.7624 
1118 83.2398333333333  82.6434 
1119 83.253  84.9238 
1120 85.1518333333333  82.7444 
1121 85.1518333333333  80.5252 
1122 85.1528333333333  78.3858 
1123 85.1543333333333  74.0468 
1124 85.0533333333334  71.9074 
1125 85.0518333333333  72.0758 
1126 85.0528333333334  69.8754 
1127 84.9528333333333  69.8752 
1128 86.92  69.8744 
1129 88.7893333333333  65.246 
1130 88.7581666666667  65.267 
1131 86.7726666666667  65.2674 
1132 84.7873333333333  60.6792 
1133 82.8033333333333  60.5104 
1134 79.0391666666667  64.9108 
1135 79.0401666666667  62.7112 
1136 79.0391666666667  62.712 
1137 79.1376666666667  62.7122 
1138 79.1386666666667  64.913 
1139 79.2386666666667  67.3418 
1140 79.3543333333333  69.5208 
1141 81.3398333333333  69.3516 
1142 83.3251666666667  71.7384 
1143 85.2076666666667  76.3254 
1144 89.0718333333333  71.7564 
1145 89.0723333333333  69.4978 
1146 89.0733333333334  67.2386 
1147 88.9748333333334  67.0698 
1148 87.0056666666667  62.6118 
1149 85.036  64.7536 
1150 82.969  64.7732 
1151 81  67.1618 
1152 78.9306666666667  66.915 
1153 78.9306666666667  62.4374 
1154 76.9793333333333  60.2868 
1155 75.0255  64.6856 
1156 73.0721666666667  66.7746 
1157 71.2195  66.9824 
1158 73.2203333333333  66.8702 
1159 75.2216666666667  64.7072 
1160 77.2691666666667  62.3178 
1161 79.2366666666667  57.7284 
1162 81.306  57.8382 
1163 81.4075  57.839 
1164 83.3588333333333  57.7292 
1165 85.3126666666667  57.8284 
1166 87.166  55.6288 
1167 89.1171666666667  53.4106 
1168 89.0013333333333  55.841 
1169 88.9696666666667  55.9222 
1170 88.8901666666667  56.151 
1171 88.8916666666667  58.3514 
1172 88.8906666666667  56.211 
1173 88.7891666666667  54.0106 
1174 88.7901666666667  54.1804 
1175 88.6901666666667  51.7714 
1176 88.656  51.7108 
1177 86.6735  56.0688 
1178 84.7733333333333  58.1878 
1179 82.7878333333333  62.526 
1180 82.8011666666667  62.446 
1181 80.8171666666667  64.794 
1182 80.699  69.2518 
1183 78.8323333333333  73.6896 
1184 78.863  78.1278 
1185 78.9931666666667  82.6762 
1186 79.159  85.0252 
1187 81.1746666666667  80.4772 
1188 83.1896666666667  78.0688 
1189 85.1055  73.6704 
1190 83.124  78.091 
1191 85.1215  75.9122 
1192 85.2396666666667  73.5444 
1193 87.2078333333333  73.5452 
1194 87.0771666666667  68.997 
1195 87.047  64.5954 
1196 87.0143333333333  62.3068 
1197 86.8811666666667  64.6166 
1198 86.8505  62.5262 
1199 86.8201666666667  60.2866 
1200 88.7541666666667  53.6474 
1201 86.7566666666667  51.4082 
1202 84.6901666666667  51.5574 
1203 82.7043333333333  49.3578 
1204 82.8033333333333  53.887 
1205 82.8033333333333  53.8702 
1206 82.8043333333333  53.87 
1207 82.9058333333333  51.5596 
1208 82.9048333333333  51.599 
1209 83.0033333333333  51.469 
1210 83.1375  51.509 
1211 85.1215  53.5786 
1212 87.088  53.5398 
1213 89.0738333333333  53.4414 
1214 89.0748333333333  51.2226 
1215 89.0733333333334  49.0032 
1216 88.8373333333333  49.1338 
1217 86.8691666666667  49.2048 
1218 84.9016666666667  51.504 
1219 84.8186666666667  53.8934 
1220 84.8176666666667  58.3118 
1221 84.7161666666667  60.7006 
1222 84.684  60.7788 
1223 82.7  63.117 
1224 80.715  65.2064 
1225 78.7325  67.4254 
1226 76.9845  71.8444 
1227 76.9671666666667  73.9938 
1228 78.9493333333333  73.9152 
1229 79.0338333333333  73.8356 
1230 79.0348333333333  69.3574 
1231 79.1363333333333  67.0784 
1232 79.2685  69.2772 
1233 79.3698333333333  69.2762 
1234 81.3543333333333  67.2638 
1235 83.3383333333333  64.934 
1236 85.3213333333333  60.3844 
1237 87.2068333333333  62.7326 
1238 87.1931666666667  62.8512 
1239 87.1916666666667  65.1104 
1240 87.1906666666667  69.6288 
1241 87.1906666666667  69.748 
1242 87.0916666666667  67.589 
1243 88.9743333333333  67.6288 
1244 88.9738333333333  69.8892 
1245 88.8723333333333  76.7374 
1246 88.8733333333333  81.365 
1247 88.8718333333333  78.9966 
1248 88.8708333333334  80.9678 
1249 88.7723333333333  76.5078 
1250 88.6401666666667  76.3884 
1251 86.6546666666667  74.0684 
1252 84.7693333333333  73.84 
1253 82.7853333333333  71.62 
1254 80.8023333333333  69.3798 
1255 80.9038333333333  64.94 
1256 80.9028333333333  67.1398 
1257 81.0028333333333  71.7476 
1258 79.1226666666667  71.9556 
1259 79.2221666666667  74.2546 
1260 79.3543333333333  72.0928 
1261 81.3398333333333  78.8108 
1262 83.3251666666667  83.4182 
1263 85.2076666666667  83.4182 
1264 87.1906666666667  87.818 
1265 89.2058333333334  90.0176 
1266 89.2068333333334  85.5978 
1267 89.1083333333334  83.3976 
1268 90.9895  83.3376 
1269 90.9885  85.4774 
1270 90.8885000000001  87.6774 
1271 90.8885000000001  85.458 
1272 88.9073333333334  81.0582 
1273 88.8751666666667  81.058 
1274 86.8911666666667  76.6584 
1275 82.8901666666667  74.4586 
1276 80.9061666666667  74.4586 
1277 80.9038333333333  72.2592 
1278 78.9188333333334  67.7114 
1279 78.9203333333333  63.2722 
1280 79.0213333333333  58.8332 
1281 79.0198333333333  56.5344 
1282 81  56.4348 
1283 81.1336666666667  56.3354 
1284 83.1186666666667  54.0358 
1285 85.1045  56.0764 
1286 87.0875  53.7774 
1287 87.0883333333333  53.6776 
1288 89.0718333333333  55.8174 
1289 89.0718333333333  58.0598 
1290 89.0708333333334  60.2424 
1291 88.9723333333334  62.5634 
1292 88.9733333333333  62.4552 
1293 88.9718333333334  60.2566 
1294 88.8708333333334  64.6776 
1295 88.8708333333334  62.5386 
1296 88.7718333333333  62.4796 
1297 88.7401666666667  64.6812 
1298 86.7566666666667  62.5412 
1299 84.7711666666667  60.1904 
1300 82.7881666666667  62.2992 
1301 81.007  57.6692 
1302 81.0055  57.8176 
1303 81.007  62.256 
1304 81.108  62.2148 
1305 81.1065  62.253 
1306 81.2055  66.7508 
1307 81.3386666666667  64.4406 
1308 83.3236666666667  64.4404 
1309 85.2091666666667  66.73 
1310 87.1921666666667  64.6796 
1311 89.0718333333333  67.029 
1312 88.9733333333333  67.0296 
1313 88.9733333333333  69.2308 
1314 88.8723333333333  69.3112 
1315 88.6546666666667  69.103 
1316 86.5543333333333  66.9454 
1317 82.5993333333333  67.1356 
1318 80.6298333333333  69.5256 
1319 80.7298333333333  71.8248 
1320 80.7308333333333  74.0642 
1321 80.7323333333333  76.324 
1322 80.8313333333333  76.174 
1323 80.8298333333333  71.7344 
1324 80.9308333333333  69.4352 
1325 81.15  69.6052 
1326 83.1503333333334  67.3252 
1327 87.1053333333333  65.0452 
1328 89.0748333333333  64.965 
1329 88.9733333333333  60.4858 
1330 88.9723333333334  56.0062 
1331 88.8723333333333  51.5066 
1332 88.7566666666667  51.6162 
1333 86.655  49.4158 
1334 82.7018333333333  47.2554 
1335 80.7315  45.0548 
1336 80.8623333333333  44.9442 
1337 80.8623333333333  47.0334 
1338 80.8613333333333  49.1232 
1339 80.9628333333333  49.1232 
1340 80.9638333333333  51.3428 
1341 81.0623333333333  51.2834 
1342 81.078  49.0246 
1343 83.1811666666667  51.2252 
1344 87.0343333333334  51.2258 
1345 89.0046666666667  53.4262 
1346 88.8738333333334  55.7562 
1347 88.7391666666667  53.5558 
1348 86.7561666666667  51.4658 
1349 84.7718333333333  53.6656 
1350 84.6358333333333  53.6662 
1351 82.6691666666667  53.7456 
1352 82.7696666666667  56.0252 
1353 82.7681666666667  58.2646 
1354 82.8671666666667  60.4246 
1355 82.8671666666667  58.0544 
1356 82.9681666666667  55.8324 
1357 83.0028333333333  55.941 
1358 84.9858333333333  55.9584 
1359 86.9686666666667  53.7558 
1360 87.0046666666667  53.7704 
1361 88.9728333333333  55.9854 
1362 88.8723333333333  55.9998 
1363 88.7406666666667  53.649 
1364 86.7576666666667  53.667 
1365 84.7718333333333  56.0156 
1366 84.6358333333333  55.996 
1367 82.7676666666667  55.9764 
1368 82.7841666666667  55.9378 
1369 82.7856666666667  58.0294 
1370 82.8846666666667  57.903 
1371 82.8831666666667  55.4972 
1372 82.9841666666667  57.7594 
1373 83.0173333333333  57.7586 
1374 85.0003333333333  57.837 
1375 86.9861666666667  57.9154 
1376 87.0221666666667  60.1344 
1377 88.9888333333333  62.4132 
1378 88.8723333333333  62.4896 
1379 88.7391666666667  64.7978 
1380 86.7561666666667  67.1666 
1381 84.7736666666667  71.7352 
1382 84.6376666666667  69.4958 
1383 82.768  69.4968 
1384 80.802  71.6982 
1385 80.802  71.6994 
1386 80.901  73.96 
1387 80.9025  76.0318 
1388 81.0035  76.056 
1389 81.0351666666667  73.9182 
1390 83.0181666666667  71.7204 
1391 84.9021666666667  71.78 
1392 85.0381666666667  73.9802 
1393 86.9078333333333  74.1484 
1394 88.7406666666667  71.888 
1395 86.7551666666667  71.8874 
1396 84.7718333333333  71.8868 
1397 84.7718333333333  72.0156 
1398 84.7708333333333  76.3938 
1399 84.8723333333333  78.5918 
1400 84.7383333333333  82.9704 
1401 82.8686666666667  82.9706 
1402 80.8995  80.7704 
1403 81.015  82.9304 
1404 79.0816666666667  87.39 
1405 81.0826666666667  89.59 
1406 83.066  91.8098 
1407 82.9645  94.0098 
1408 82.9655  91.8094 
1409 82.8655  89.6096 
1410 82.8663333333333  85.2092 
1411 82.852  85.229 
1412 82.8368333333333  87.4482 
1413 82.8198333333333  87.4278 
1414 84.8863333333333  85.2274 
1415 84.8708333333333  87.4266 
1416 84.8718333333333  82.9468 
1417 84.9733333333333  80.7464 
1418 84.9723333333333  78.5466 
1419 85.0695  78.4866 
1420 85.1036666666667  78.4858 
1421 87.0876666666667  80.6654 
1422 89.071  78.4454 
1423 88.9725  76.1372 
1424 88.9735  73.9178 
1425 88.872  69.4984 
1426 88.7378333333333  69.3902 
1427 86.7538333333333  64.8714 
1428 84.7705  67.0506 
1429 84.7733333333333  69.142 
1430 84.8723333333333  66.7742 
1431 84.8708333333333  62.2064 
1432 84.8703333333333  59.8388 
1433 84.9703333333333  59.949 
1434 84.9693333333333  57.7304 
1435 85.0708333333333  57.712 
1436 85.105  55.512 
1437 87.0875  57.871 
1438 89.0708333333334  60.0724 
1439 88.9708333333333  55.6724 
1440 88.9718333333334  60.2214 
1441 88.8733333333333  62.3612 
1442 88.7406666666667  66.9494 
1443 86.7551666666667  67.0278 
1444 84.7721666666667  69.2862 
1445 84.7721666666667  69.1558 
1446 84.8711666666667  71.5246 
1447 84.7376666666667  75.8252 
1448 82.7705  71.4454 
1449 82.8838333333333  73.8142 
1450 82.8828333333333  73.8344 
1451 82.9828333333333  71.8036 
1452 83.017  71.8042 
1453 85.0025  74.0038 
1454 86.8855  76.184 
1455 86.884  76.3532 
1456 86.785  73.9838 
1457 86.7868333333333  67.3258 
1458 86.77  67.268 
1459 84.7723333333333  67.17 
1460 84.7733333333333  64.9318 
1461 84.7718333333333  64.9338 
1462 84.8708333333334  62.656 
1463 84.8693333333333  58.1792 
1464 84.9703333333333  55.9214 
1465 84.9718333333333  58.003 
1466 85.0708333333333  62.5522 
1467 85.1025  62.5008 
1468 87.0875  62.4986 
1469 89.0718333333333  62.3678 
1470 88.9708333333333  64.6036 
1471 88.9723333333334  69.079 
1472 88.8733333333333  68.9678 
1473 88.7401666666667  71.1664 
1474 86.7551666666667  68.9656 
1475 84.7708333333333  66.8248 
1476 84.7718333333333  62.326 
1477 84.8733333333333  62.4358 
1478 84.8708333333334  60.2362 
1479 84.8693333333333  60.4054 
1480 84.9703333333333  62.5862 
1481 84.9703333333333  57.9994 
1482 85.0693333333333  58.11 
1483 85.104  60.3102 
1484 87.089  60.3302 
1485 89.0718333333333  58.1506 
1486 88.9708333333333  60.4306 
1487 88.9708333333333  
1488 88.8733333333333  
1489  
1490  
1491  
1492  
1493  
1494  
1495  
1496  
1497  
1498  
1499  
1500  
